Card Id	Card Name	Set Name	other 	x	x	x	x	x	x	x	x	x
8463	Phyrexian Grimoire	Tempest	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8464	Static Orb	Tempest	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8465	Torture Chamber	Tempest	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8466	Soltari Champion	Stronghold	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8467	Volrath's Shapeshifter	Stronghold	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8468	Skeleton Scavengers	Stronghold	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8469	Stronghold Assassin	Stronghold	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8470	Horn of Greed	Stronghold	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8471	Wall of Nets	Exodus	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8472	Dominating Licid	Exodus	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8473	"Ertai, Wizard Adept"	Exodus	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8474	Memory Crystal	Exodus	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8475	Soul Sculptor	Urza's Saga	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8476	"Barrin, Master Wizard"	Urza's Saga	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8477	Whetstone	Urza's Saga	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8478	Crawlspace	Urza's Legacy	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8479	Iron Maiden	Urza's Legacy	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8480	Ring of Gix	Urza's Legacy	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8481	Scrapheap	Urza's Legacy	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8482	Wheel of Torture	Urza's Legacy	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8483	"Rayne, Academy Chancellor"	Urza's Destiny	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8484	Phyrexian Negator	Urza's Destiny	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8485	Junk Diver	Urza's Destiny	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8486	Metalworker	Urza's Destiny	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8487	Urza's Incubator	Urza's Destiny	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8488	Charisma	Mercadian Masques	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8489	Blood Hound	Mercadian Masques	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8490	Crag Saurian	Mercadian Masques	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8491	Lava Runner	Mercadian Masques	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8492	Caller of the Hunt	Mercadian Masques	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8493	Megatherium	Mercadian Masques	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8494	Eye of Ramos	Mercadian Masques	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8495	General's Regalia	Mercadian Masques	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8496	Heart of Ramos	Mercadian Masques	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8497	Horn of Ramos	Mercadian Masques	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8498	Kyren Archive	Mercadian Masques	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8499	Kyren Toy	Mercadian Masques	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8500	Skull of Ramos	Mercadian Masques	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8501	Tooth of Ramos	Mercadian Masques	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8502	Worry Beads	Mercadian Masques	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8503	"Lin Sivvi, Defiant Hero"	Nemesis	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8504	Eye of Yawgmoth	Nemesis	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8505	Kill Switch	Nemesis	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8506	Tangle Wire	Nemesis	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8507	Mercenary Informer	Prophecy	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8508	Rebel Informer	Prophecy	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8509	Andradite Leech	Invasion	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8510	Phyrexian Infiltrator	Invasion	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8511	"Hanna, Ship's Navigator"	Invasion	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8512	Noble Panther	Invasion	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8513	Pyre Zombie	Invasion	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8514	Raging Kavu	Invasion	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8515	Stalking Assassin	Invasion	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8516	Phyrexian Altar	Invasion	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8517	Phyrexian Lens	Invasion	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8518	Samite Elder	Planeshift	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8519	Dralnu's Pet	Planeshift	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8520	Radiant Kavu	Planeshift	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8521	Whirlpool Warrior	Apocalypse	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8522	Necravolver	Apocalypse	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8523	Rakavolver	Apocalypse	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8524	Cantivore	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8525	Dogged Hunter	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8526	Lieutenant Kirtar	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8527	Master Apothecary	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8528	Mystic Crusader	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8529	"Pianna, Nomad Captain"	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8530	Patron Wizard	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8531	Shifty Doppelganger	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8532	Chlorophant	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8533	Nantuko Mentor	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8534	"Seton, Krosan Protector"	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8535	Spellbane Centaur	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8536	Squirrel Mob	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8537	Terravore	Odyssey	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8538	Reborn Hero	Torment	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8539	Balthor the Stout	Torment	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8540	Hell-Bent Raider	Torment	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8541	Nantuko Blightcutter	Torment	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8542	Pulsemage Advocate	Judgment	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8543	Dwarven Bloodboiler	Judgment	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8544	Phantom Nantuko	Judgment	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8545	Anurid Brushhopper	Judgment	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8546	Callous Oppressor	Onslaught	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8547	Riptide Entrancer	Onslaught	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8548	Ebonblade Reaper	Onslaught	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8549	Rotlung Reanimator	Onslaught	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8550	Undead Gladiator	Onslaught	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8551	Goblin Sharpshooter	Onslaught	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8552	Glowrider	Legions	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8553	Dermoplasm	Legions	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8554	Keeper of the Nine Gales	Legions	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8555	Drinker of Sorrow	Legions	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8556	Ghastly Remains	Legions	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8557	Hollow Specter	Legions	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8558	Unstable Hulk	Legions	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8559	Caller of the Claw	Legions	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8560	Raven Guild Master	Scourge	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8561	Ethereal Champion	Mirage	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8562	Rashida Scalebane	Mirage	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8563	"Zuberi, Golden Feather"	Mirage	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8564	Bazaar of Wonders	Mirage	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8565	"Hakim, Loreweaver"	Mirage	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8566	Taniwha	Mirage	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8567	Purraj of Urborg	Mirage	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8568	Hivis of the Scale	Mirage	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8569	Subterranean Spirit	Mirage	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8570	Telim'Tor	Mirage	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8571	Zirilan of the Claw	Mirage	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8572	Uktabi Wildcats	Mirage	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8573	Sawback Manticore	Mirage	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8574	Amulet of Unmaking	Mirage	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8575	Mangara's Tome	Mirage	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8576	Aku Djinn	Visions	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8577	Bogardan Phoenix	Visions	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8578	Kookus	Visions	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8579	Ogre Enforcer	Visions	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8580	Lichenthrope	Visions	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8581	Gallowbraid	Weatherlight	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8582	Morinfen	Weatherlight	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8583	Avenging Angel	Tempest	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8584	Escaped Shapeshifter	Tempest	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8585	Mawcor	Tempest	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8586	Bellowing Fiend	Tempest	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8587	Flowstone Wyvern	Tempest	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8588	Magmasaur	Tempest	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8589	Dirtcowl Wurm	Tempest	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8590	Heartwood Giant	Tempest	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8591	"Selenia, Dark Angel"	Tempest	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8592	Silver Wyvern	Stronghold	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8593	Spitting Hydra	Stronghold	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8594	Sliver Queen	Stronghold	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8595	Volrath's Laboratory	Stronghold	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8596	Entropic Specter	Exodus	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8597	Ogre Shaman	Exodus	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8598	Thopter Squadron	Exodus	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8599	Morphling	Urza's Saga	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8600	Electryte	Urza's Saga	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8601	Endless Wurm	Urza's Saga	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8602	"Karn, Silver Golem"	Urza's Saga	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8603	Lifeline	Urza's Saga	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8604	Mishra's Helix	Urza's Saga	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8605	Purging Scythe	Urza's Saga	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8606	Karmic Guide	Urza's Legacy	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8607	"Radiant, Archangel"	Urza's Legacy	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8608	Eviscerator	Urza's Legacy	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8609	Deranged Hermit	Urza's Legacy	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8610	Weatherseed Treefolk	Urza's Legacy	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8611	Treachery	Urza's Destiny	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8612	Covetous Dragon	Urza's Destiny	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8613	Fountain Watch	Mercadian Masques	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8614	Ramosian Sky Marshal	Mercadian Masques	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8615	Rishadan Brigand	Mercadian Masques	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8616	Saprazzan Bailiff	Mercadian Masques	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8617	Corrupt Official	Mercadian Masques	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8618	Thrashing Wumpus	Mercadian Masques	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8619	Unnatural Hunger	Mercadian Masques	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8620	Battle Squadron	Mercadian Masques	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	legal	legal	legal
8621	Lithophage	Mercadian Masques	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8622	Rushwood Elemental	Mercadian Masques	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8623	Assembly Hall	Mercadian Masques	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8624	Bargaining Table	Mercadian Masques	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
8625	Crumbling Sanctuary	Mercadian Masques	not_legal	not_legal	not_legal	not_legal	legal	not_legal	legal	not_legal	legal	legal
